Codigo_Cliente;Segmento_RFM;CLV_Estimado;CLV_Categoria;Score_Saude_Cliente;Prioridade_Acao;Estrategia_Recomendada;Receita_Total;Ticket_Medio;Num_Transacoes;Days_Since_Last_Purchase;Risco_Churn_Flag;R_Score;F_Score;M_Score;RFM_Score;Estado_Estimado;Faixa_Etaria_Estimada;Genero_Estimado;Categoria_Preferida;Canal_Preferencial;Padrao_Sazonal;Primeira_Compra;Ultima_Compra;Quantidade_sum;Produtos_Unicos;Grupo_Produto_<lambda>;Total_Itens;Customer_Lifecycle_Days;Avg_Days_Between_Purchases;Recency_Days;Frequency_Count;Monetary_Value;Purchase_Frequency_Annual;Estimated_Margin_Per_Purchase;Estimated_Lifetime_Years;CLV_Projetado_24M;Estado_Civil_Estimado;Mes_Pico_Compras;Proxima_Compra_Prevista_Dias;Investimento_Sugerido;ROI_Esperado_Estrategia;Score_Atividade;Score_Fidelidade;Score_Valor;Score_Potencial;Score_Urgencia
C000008788;Leais;31020.57;Premium;24.3;5;Fidelizacao_Pontos;1477.17;295.434;5;12;0;3;3;3;333;MG;26-35;Feminino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-08;2025-05-14;6;4;ALIANCA BLEND;5;7;1.4;12;5;1477.17;50.0;177.2604;3.5;62041.14;Solteiro;5;0.0;2000.0;3.8;57.1;3.1;1.6;1.6;20
CM0035910;Leais;70468.44;Premium;24.2;5;Fidelizacao_Pontos;3355.64;372.8488888888889;9;13;0;3;4;4;344;SP;18-25;Feminino;Brincos;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;66;9;ALIANCA PRATA;9;1;0.1;13;9;3355.64;90.0;223.70933333333332;3.5;140936.88;Casado;5;0.0;2000.0;3.8;53.6;5.6;3.7;3.7;20
CM0036535;Leais;45615.57;Premium;24.2;5;Fidelizacao_Pontos;2172.17;197.47;11;13;0;3;4;3;343;PR;18-25;Feminino;Brincos;Presencial;Datas_Comemorativas;2025-05-06;2025-05-13;56;11;ALIANCA ACO;11;8;0.7;13;11;2172.17;110.0;118.482;3.5;91231.14;Casado;5;0.0;2000.0;3.8;53.6;6.8;2.4;2.4;20
CM0043452;Leais;94019.94;Premium;24.2;5;Fidelizacao_Pontos;4477.139999999999;639.5914285714285;7;13;0;3;3;4;334;SP;26-35;Feminino;Brincos;Presencial;Datas_Comemorativas;2025-05-02;2025-05-13;1;7;CORRENTE;7;12;1.7;13;7;4477.139999999999;70.0;383.75485714285713;3.5;188039.88;Casado;5;0.0;2000.0;3.8;53.6;4.3;4.9;4.9;20
CM0028501;Potenciais_Leais;5921.79;Medio;24.0;5;Campanha_Frequencia;281.99;46.998333333333335;6;12;0;3;3;1;331;SP;18-25;Masculino;Brincos;E-commerce;Outono;2025-04-29;2025-05-14;6;2;ALIANCA LATAO FOLHEA;6;16;2.7;12;6;281.99;60.0;28.199;3.5;11843.58;Casado;4;0.0;473.74;2.8;57.1;3.7;0.3;0.4;0
C000008753;Regulares;32260.62;Premium;23.9;5;Manutencao_Relacionamento;1536.22;512.0733333333334;3;12;0;3;1;3;313;RS;26-35;Feminino;Brincos;E-commerce;Datas_Comemorativas;2025-05-14;2025-05-14;3;3;FINANCEIRO;3;1;0.3;12;3;1536.22;30.0;307.244;3.5;64521.24;Casado;5;0.0;800.0;2.0;57.1;1.9;1.7;1.7;20
CM0005474;Leais;95592.0;Premium;23.9;5;Fidelizacao_Pontos;4552.0;910.4;5;13;0;3;3;4;334;MG;26-35;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;6;5;ALIANCA 750;5;1;0.2;13;5;4552.0;50.0;546.24;3.5;191184.0;Casado;5;0.0;2000.0;3.8;53.6;3.1;5.0;5.0;20
CM0037204;Regulares;33521.67;Premium;23.9;5;Manutencao_Relacionamento;1596.27;532.09;3;12;0;3;2;3;323;SP;26-35;Masculino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-14;2025-05-14;50;3;ALIANCA PRATA;3;1;0.3;12;3;1596.27;30.0;319.254;3.5;67043.34;Solteiro;5;0.0;800.0;2.0;57.1;1.9;1.7;1.7;20
CM0059068;Leais;77495.67;Premium;23.9;5;Fidelizacao_Pontos;3690.27;527.1814285714286;7;13;0;3;4;4;344;PR;18-25;Feminino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;103;7;ALIANCA PRATA;7;1;0.1;13;7;3690.27;70.0;316.3088571428571;3.5;154991.34;Casado;5;0.0;2000.0;3.8;53.6;4.3;4.0;4.0;20
CM0041051;Regulares;14777.7;Medio;23.8;5;Manutencao_Relacionamento;703.7;175.925;4;12;0;3;2;2;322;RS;26-35;Feminino;Brincos;E-commerce;Datas_Comemorativas;2025-05-14;2025-05-14;15;4;ALIANCA PRATA;4;1;0.2;12;4;703.7;40.0;105.555;3.5;29555.4;Casado;5;0.0;800.0;2.0;57.1;2.5;0.8;0.8;0
CM0033092;Regulares;95169.48;Premium;23.7;5;Manutencao_Relacionamento;4531.88;1132.97;4;13;0;3;2;4;324;SP;26-35;Masculino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;94;4;ALIANCA LATAO FOLHEA;4;1;0.2;13;4;4531.88;40.0;679.782;3.5;190338.96;Casado;5;0.0;800.0;2.0;53.6;2.5;5.0;5.0;20
CM0046723;Leais;82681.62;Premium;23.7;5;Fidelizacao_Pontos;3937.22;787.444;5;13;0;3;3;4;334;SP;26-35;Feminino;Pulseiras;Presencial;Outono;2025-04-30;2025-05-13;85;3;ALIANCA LATAO FOLHEA;5;14;2.8;13;5;3937.22;50.0;472.46639999999996;3.5;165363.24;Casado;4;0.0;2000.0;3.8;53.6;3.1;4.3;4.3;20
CM0058821;Regulares;25286.94;Alto;23.6;5;Manutencao_Relacionamento;1204.1399999999999;602.0699999999999;2;12;0;3;1;2;312;MG;26-35;Masculino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-14;2025-05-14;33;2;ALIANCA PRATA;2;1;0.5;12;2;1204.1399999999999;20.0;361.24199999999996;3.5;50573.88;Casado;5;0.0;800.0;2.0;57.1;1.2;1.3;1.3;0
C000008563;Leais;48473.04;Premium;23.5;5;Fidelizacao_Pontos;2308.24;329.7485714285714;7;13;0;3;3;3;333;RS;18-25;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;66;7;ALIANCA PRATA;7;1;0.1;13;7;2308.24;70.0;197.84914285714282;3.5;96946.08;Casado;5;0.0;2000.0;3.8;53.6;4.3;2.5;2.5;20
CM0042978;Potenciais_Leais;26385.87;Alto;23.5;5;Campanha_Frequencia;1256.47;139.60777777777778;9;13;0;3;4;2;342;MG;26-35;Masculino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-08;2025-05-13;41;8;ALIANCA ACO;9;6;0.7;13;9;1256.47;90.0;83.76466666666667;3.5;52771.74;Casado;5;0.0;800.0;2.8;53.6;5.6;1.4;1.7;0
CM0041192;Regulares;2637.39;Baixo;23.4;5;Manutencao_Relacionamento;125.59000000000002;41.86333333333334;3;12;0;3;2;1;321;SP;18-25;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-14;2025-05-14;3;3;ALIANCA PRATA;3;1;0.3;12;3;125.59000000000002;30.0;25.118000000000002;3.5;5274.78;Casado;5;0.0;210.99;2.0;57.1;1.9;0.1;0.1;0
CM0005392;Regulares;6606.6;Medio;23.3;5;Manutencao_Relacionamento;314.59999999999997;157.29999999999998;2;12;0;3;1;1;311;SP;26-35;Masculino;Brincos;E-commerce;Datas_Comemorativas;2025-05-14;2025-05-14;12;2;ANEL PRATA;2;1;0.5;12;2;314.59999999999997;20.0;94.37999999999998;3.5;13213.2;Casado;5;0.0;528.53;2.0;57.1;1.2;0.3;0.3;0
CM0018201;Regulares;5588.52;Medio;23.3;5;Manutencao_Relacionamento;266.12;133.06;2;12;0;3;1;1;311;MG;26-35;Masculino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-14;2025-05-14;3;2;ALIANCA PRATA;2;1;0.5;12;2;266.12;20.0;79.836;3.5;11177.04;Casado;5;0.0;447.08;2.0;57.1;1.2;0.3;0.3;0
CM0032129;Leais;30246.51;Premium;23.2;5;Fidelizacao_Pontos;1440.31;205.75857142857143;7;13;0;3;3;3;333;RS;26-35;Feminino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;34;7;ALIANCA PRATA;7;1;0.1;13;7;1440.31;70.0;123.45514285714285;3.5;60493.02;Casado;5;0.0;2000.0;3.8;53.6;4.3;1.6;1.6;20
CM0045675;Leais;53364.99;Premium;23.2;5;Fidelizacao_Pontos;2541.19;508.238;5;13;0;3;3;4;334;RJ;18-25;Feminino;Pulseiras;WhatsApp_VIP;Datas_Comemorativas;2025-05-13;2025-05-13;40;5;ALIANCA PRATA;5;1;0.2;13;5;2541.19;50.0;304.9428;3.5;106729.98;Casado;5;0.0;2000.0;3.8;53.6;3.1;2.8;2.8;20
CM0029179;Potenciais_Leais;8273.16;Medio;23.1;5;Campanha_Frequencia;393.96;49.245;8;13;0;3;4;2;342;MG;18-25;Masculino;Brincos;Presencial;Outono;2025-04-29;2025-05-13;8;7;ALIANCA ACO;8;15;1.9;13;8;393.96;80.0;29.546999999999997;3.5;16546.32;Casado;4;0.0;661.85;2.8;53.6;5.0;0.4;0.5;0
CM0050222;Potenciais_Leais;10841.46;Medio;23.1;5;Campanha_Frequencia;516.26;64.5325;8;13;0;3;4;2;342;SP;26-35;Feminino;Brincos;Presencial;Outono;2025-04-30;2025-05-13;13;7;ANEL PRATA;8;14;1.8;13;8;516.26;80.0;38.7195;3.5;21682.92;Casado;4;0.0;800.0;2.8;53.6;5.0;0.6;0.7;0
CM0056905;Regulares;62339.13;Premium;23.0;5;Manutencao_Relacionamento;2968.53;989.5100000000001;3;13;0;3;2;4;324;SP;26-35;Feminino;Brincos;E-commerce;Datas_Comemorativas;2025-05-13;2025-05-13;69;3;ALIANCA PRATA;3;1;0.3;13;3;2968.53;30.0;593.706;3.5;124678.26;Casado;5;0.0;800.0;2.0;53.6;1.9;3.2;3.2;20
CM0005119;Potenciais_Leais;19724.88;Alto;22.8;5;Campanha_Frequencia;939.28;156.54666666666665;6;13;0;3;3;2;332;RJ;26-35;Masculino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;28;6;ALIANCA ACO;6;1;0.2;13;6;939.28;60.0;93.92799999999998;3.5;39449.76;Casado;5;0.0;800.0;2.8;53.6;3.7;1.0;1.2;0
CM0005360;Leais;26650.47;Alto;22.8;5;Fidelizacao_Pontos;1269.07;253.814;5;13;0;3;3;3;333;RS;18-25;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;23;5;ALIANCA PRATA;5;1;0.2;13;5;1269.07;50.0;152.2884;3.5;53300.94;Casado;5;0.0;2000.0;3.8;53.6;3.1;1.4;1.4;0
CM0005649;Regulares;36374.52;Premium;22.8;5;Manutencao_Relacionamento;1732.1200000000001;433.03000000000003;4;13;0;3;2;3;323;MG;18-25;Feminino;Brincos;E-commerce;Datas_Comemorativas;2025-05-13;2025-05-13;46;4;ALIANCA PRATA;4;1;0.2;13;4;1732.1200000000001;40.0;259.818;3.5;72749.04;Solteiro;5;0.0;800.0;2.0;53.6;2.5;1.9;1.9;20
CM0041431;Regulares;36882.3;Premium;22.8;5;Manutencao_Relacionamento;1756.3;439.075;4;13;0;3;2;3;323;RJ;18-25;Feminino;Brincos;E-commerce;Outono;2025-04-30;2025-05-13;10;4;ALIANCA BLEND;4;14;3.5;13;4;1756.3;40.0;263.445;3.5;73764.6;Casado;4;0.0;800.0;2.0;53.6;2.5;1.9;1.9;20
CM0052468;Regulares;37317.84;Premium;22.8;5;Manutencao_Relacionamento;1777.04;444.26;4;13;0;3;2;3;323;MG;26-35;Masculino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;61;4;ALIANCA PRATA;4;1;0.2;13;4;1777.04;40.0;266.556;3.5;74635.68;Solteiro;5;0.0;800.0;2.0;53.6;2.5;1.9;1.9;20
CM0028398;Regulares;29852.13;Alto;22.7;5;Manutencao_Relacionamento;1421.5300000000002;355.38250000000005;4;13;0;3;2;3;323;MG;26-35;Feminino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;29;4;ALIANCA PRATA;4;1;0.2;13;4;1421.5300000000002;40.0;213.22950000000003;3.5;59704.26;Casado;5;0.0;800.0;2.0;53.6;2.5;1.6;1.6;0
C000008680;Potenciais_Leais;14319.9;Medio;22.6;5;Campanha_Frequencia;681.9;136.38;5;13;0;3;3;2;332;SP;18-25;Masculino;Brincos;E-commerce;Datas_Comemorativas;2025-05-13;2025-05-13;17;5;ALIANCA PRATA;5;1;0.2;13;5;681.9;50.0;81.82799999999999;3.5;28639.8;Casado;5;0.0;800.0;2.8;53.6;3.1;0.7;0.8;0
CM0026241;Regulares;29549.1;Alto;22.5;5;Manutencao_Relacionamento;1407.1000000000001;469.03333333333336;3;13;0;3;1;3;313;PR;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-13;2025-05-13;3;3;ALIANCA BLEND;3;1;0.3;13;3;1407.1000000000001;30.0;281.42;3.5;59098.2;Casado;5;0.0;800.0;2.0;53.6;1.9;1.5;1.5;0
CM0060255;Regulares;20139.84;Alto;22.3;5;Manutencao_Relacionamento;959.04;319.68;3;13;0;3;2;2;322;SP;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-13;2025-05-13;19;3;ALIANCA PRATA;3;1;0.3;13;3;959.04;30.0;191.808;3.5;40279.68;Solteiro;5;0.0;800.0;2.0;53.6;1.9;1.0;1.0;0
CM0013741;Regulares;-670.95;;22.2;5;Manutencao_Relacionamento;-31.950000000000017;-7.987500000000004;4;13;0;3;2;1;321;SP;18-25;Feminino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-06;2025-05-13;0;4;ALIANCA ACO;4;8;2.0;13;4;-31.950000000000017;40.0;-4.792500000000002;3.5;-1341.9;Solteiro;5;0.0;-53.68;2.0;53.6;2.5;0.0;0.0;0
CM0047221;Regulares;30782.64;Premium;22.1;5;Manutencao_Relacionamento;1465.84;1465.84;1;13;0;3;1;3;313;RJ;26-35;Feminino;Brincos;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;2;1;PULSEIRA;1;1;1.0;13;1;1465.84;10.0;879.5039999999999;3.5;61565.28;Casado;5;0.0;800.0;2.0;53.6;0.6;1.6;1.6;20
CM0052095;Regulares;3714.48;Baixo;22.1;5;Manutencao_Relacionamento;176.88;58.96;3;13;0;3;2;1;321;RS;26-35;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;3;3;ALIANCA PRATA;3;1;0.3;13;3;176.88;30.0;35.376;3.5;7428.96;Casado;5;0.0;297.16;2.0;53.6;1.9;0.2;0.2;0
CM0057879;Regulares;2991.03;Baixo;22.1;5;Manutencao_Relacionamento;142.43;47.47666666666667;3;13;0;3;2;1;321;RS;26-35;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;3;3;ALIANCA MOEDA;3;1;0.3;13;3;142.43;30.0;28.486;3.5;5982.06;Casado;5;0.0;239.28;2.0;53.6;1.9;0.2;0.2;0
CM0059401;Regulares;3088.89;Baixo;22.1;5;Manutencao_Relacionamento;147.09;49.03;3;13;0;3;2;1;321;SP;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-13;2025-05-13;3;3;ALIANCA MOEDA;3;1;0.3;13;3;147.09;30.0;29.418;3.5;6177.78;Casado;5;0.0;247.11;2.0;53.6;1.9;0.2;0.2;0
CM0047681;Regulares;15216.39;Alto;22.0;5;Manutencao_Relacionamento;724.59;362.295;2;13;0;3;1;2;312;PR;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-07;2025-05-13;2;2;ALIANCA BLEND;2;7;3.5;13;2;724.59;20.0;217.377;3.5;30432.78;Casado;5;0.0;800.0;2.0;53.6;1.2;0.8;0.8;0
CM0044836;Regulares;3013.71;Baixo;21.9;5;Manutencao_Relacionamento;143.51;71.755;2;13;0;3;1;1;311;RJ;18-25;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-07;2025-05-13;0;1;ALIANCA PRATA;2;7;3.5;13;2;143.51;20.0;43.053;3.5;6027.42;Solteiro;5;0.0;241.1;2.0;53.6;1.2;0.2;0.2;0
CM0031561;Regulares;14046.48;Medio;21.8;5;Manutencao_Relacionamento;668.88;668.88;1;13;0;3;1;2;312;RJ;26-35;Feminino;Brincos;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;6;1;ALIANCA PRATA;1;1;1.0;13;1;668.88;10.0;401.328;3.5;28092.96;Casado;5;0.0;800.0;2.0;53.6;0.6;0.7;0.7;0
C000008821;Regulares;1444.38;Baixo;21.7;5;Manutencao_Relacionamento;68.78;68.78;1;13;0;3;1;1;311;SP;18-25;Feminino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-13;2025-05-13;2;1;ALIANCA LATAO FOLHEA;1;1;1.0;13;1;68.78;10.0;41.268;3.5;2888.76;Casado;5;0.0;115.55;2.0;53.6;0.6;0.1;0.1;0
CM0032632;Em_Risco;10429.65;Medio;21.4;5;Reativacao_Urgente;496.65;70.95;7;14;0;2;3;2;232;MG;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-12;2025-05-12;19;7;ALIANCA PRATA;7;1;0.1;14;7;496.65;70.0;42.57;3.5;20859.3;Casado;5;0.0;500.0;2.0;50.0;4.3;0.5;0.5;30
C000008631;Perdidos;8618.61;Medio;20.7;5;Win_Back_Campaign;410.41;136.80333333333334;3;14;0;2;1;2;212;MG;18-25;Masculino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-12;2025-05-12;11;3;ALIANCA PRATA;3;1;0.3;14;3;410.41;30.0;82.08200000000001;3.5;17237.22;Solteiro;5;0.0;430.93;1.5;50.0;1.9;0.4;0.4;50
CM0039999;Perdidos;9251.97;Medio;20.7;5;Win_Back_Campaign;440.57;146.85666666666665;3;14;0;2;2;2;222;RJ;26-35;Masculino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-12;2025-05-12;23;3;ALIANCA ACO;3;1;0.3;14;3;440.57;30.0;88.11399999999999;3.5;18503.94;Casado;5;0.0;462.6;1.5;50.0;1.9;0.5;0.5;50
CM0056058;Perdidos;3084.48;Baixo;20.4;5;Win_Back_Campaign;146.88;73.44;2;14;0;2;1;1;211;SP;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-12;2025-05-12;8;2;ALIANCA PRATA;2;1;0.5;14;2;146.88;20.0;44.064;3.5;6168.96;Casado;5;0.0;154.22;1.5;50.0;1.2;0.2;0.2;50
CM0033791;Perdidos;742.56;Baixo;20.2;5;Win_Back_Campaign;35.36;35.36;1;14;0;2;1;1;211;MG;26-35;Masculino;Brincos;E-commerce;Datas_Comemorativas;2025-05-12;2025-05-12;1;1;ALIANCA PRATA;1;1;1.0;14;1;35.36;10.0;21.215999999999998;3.5;1485.12;Solteiro;5;0.0;37.13;1.5;50.0;0.6;0.0;0.0;50
CM0041951;Perdidos;648.9;Baixo;20.2;5;Win_Back_Campaign;30.9;30.9;1;14;0;2;1;1;211;RS;26-35;Masculino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-12;2025-05-12;1;1;ALIANCA MOEDA;1;1;1.0;14;1;30.9;10.0;18.54;3.5;1297.8;Casado;5;0.0;32.44;1.5;50.0;0.6;0.0;0.0;50
CM0054651;Perdidos;1297.8;Baixo;20.2;5;Win_Back_Campaign;61.8;61.8;1;14;0;2;1;1;211;RJ;18-25;Feminino;Brincos;E-commerce;Datas_Comemorativas;2025-05-12;2025-05-12;2;1;ALIANCA MOEDA;1;1;1.0;14;1;61.8;10.0;37.08;3.5;2595.6;Solteiro;5;0.0;64.89;1.5;50.0;0.6;0.1;0.1;50
CM0059312;Em_Risco;10264.59;Medio;17.4;5;Reativacao_Urgente;488.79;61.09875;8;17;0;2;4;2;242;PR;18-25;Feminino;Pulseiras;Telefone;Outono;2025-04-29;2025-05-09;14;7;ALIANCA PRATA;8;11;1.4;17;8;488.79;80.0;36.65925;3.5;20529.18;Casado;4;0.0;500.0;2.0;39.3;5.0;0.5;0.5;30
CM0026940;Perdidos;5402.25;Medio;16.2;5;Win_Back_Campaign;257.25;128.625;2;17;0;2;1;1;211;SP;26-35;Feminino;Brincos;E-commerce;Datas_Comemorativas;2025-05-09;2025-05-09;3;2;ALIANCA PRATA;2;1;0.5;17;2;257.25;20.0;77.175;3.5;10804.5;Casado;5;0.0;270.11;1.5;39.3;1.2;0.3;0.3;50
51;Perdidos;2791.53;Baixo;16.1;5;Win_Back_Campaign;132.93;66.465;2;17;0;2;1;1;211;MG;26-35;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-09;2025-05-09;3;2;CORRENTE PRATA;2;1;0.5;17;2;132.93;20.0;39.879;3.5;5583.06;Solteiro;5;0.0;139.58;1.5;39.3;1.2;0.1;0.1;50
CM0042895;Em_Risco;-31569.72;;15.6;5;Reativacao_Urgente;-1503.32;-214.76;7;18;0;2;3;1;231;MG;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-08;2025-05-08;-12;7;ALIANCA LATAO FOLHEA;7;1;0.1;18;7;-1503.32;70.0;-128.856;3.5;-63139.44;Casado;5;0.0;-1578.49;2.0;35.7;4.3;0.0;0.0;30
CM0042866;Em_Risco;-47626.95;;15.4;5;Reativacao_Urgente;-2267.9500000000003;-377.99166666666673;6;18;0;2;3;1;231;RS;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-08;2025-05-08;-9;6;ALIANCA ACO;6;1;0.2;18;6;-2267.9500000000003;60.0;-226.79500000000004;3.5;-95253.9;Solteiro;5;0.0;-2381.35;2.0;35.7;3.7;0.0;0.0;30
C000008687;Perdidos;4099.62;Baixo;15.1;5;Win_Back_Campaign;195.22;48.805;4;18;0;2;2;1;221;MG;18-25;Masculino;Brincos;E-commerce;Datas_Comemorativas;2025-05-08;2025-05-08;4;4;ALIANCA PRATA;4;1;0.2;18;4;195.22;40.0;29.282999999999998;3.5;8199.24;Casado;5;0.0;204.98;1.5;35.7;2.5;0.2;0.2;50
CM0005788;Perdidos;3142.44;Baixo;15.1;5;Win_Back_Campaign;149.64000000000001;37.410000000000004;4;18;0;2;2;1;221;RJ;26-35;Feminino;Brincos;E-commerce;Datas_Comemorativas;2025-05-02;2025-05-08;4;4;ALIANCA ACO;4;7;1.8;18;4;149.64000000000001;40.0;22.446;3.5;6284.88;Casado;5;0.0;157.12;1.5;35.7;2.5;0.2;0.2;50
CM0042837;Em_Risco;-1623.93;;15.1;5;Reativacao_Urgente;-77.33000000000003;-6.444166666666669;12;19;0;2;5;1;251;SP;18-25;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-05;2025-05-07;-9;11;ALIANCA PRATA;12;3;0.2;19;12;-77.33000000000003;120.0;-3.866500000000001;3.5;-3247.86;Casado;5;0.0;-81.2;2.0;32.1;7.5;0.0;0.0;30
CM0042850;Perdidos;-11443.32;;15.0;5;Win_Back_Campaign;-544.9200000000001;-136.23000000000002;4;18;0;2;2;1;221;PR;26-35;Masculino;Brincos;Presencial;Datas_Comemorativas;2025-05-08;2025-05-08;-4;4;ALIANCA ACO;4;1;0.2;18;4;-544.9200000000001;40.0;-81.73800000000001;3.5;-22886.64;Solteiro;5;0.0;-572.17;1.5;35.7;2.5;0.0;0.0;50
C000008672;Perdidos;-162005.76;;14.8;5;Win_Back_Campaign;-7714.5599999999995;-2571.52;3;18;0;2;1;1;211;SP;26-35;Masculino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-08;2025-05-08;-28;3;ALIANCA BLEND;3;1;0.3;18;3;-7714.5599999999995;30.0;-1542.912;3.5;-324011.52;Casado;5;0.0;-8100.29;1.5;35.7;1.9;0.0;0.0;50
1;Perdidos;4652.34;Baixo;14.5;5;Win_Back_Campaign;221.54;221.54;1;18;0;2;1;1;211;RJ;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-08;2025-05-08;1;1;BRINCO;1;1;1.0;18;1;221.54;10.0;132.92399999999998;3.5;9304.68;Casado;5;0.0;232.62;1.5;35.7;0.6;0.2;0.2;50
CM0042843;Perdidos;-42695.1;;14.5;5;Win_Back_Campaign;-2033.1;-2033.1;1;18;0;2;1;1;211;SP;26-35;Masculino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-08;2025-05-08;-4;1;ALIANCA BLEND;1;1;1.0;18;1;-2033.1;10.0;-1219.86;3.5;-85390.2;Solteiro;5;0.0;-2134.76;1.5;35.7;0.6;0.0;0.0;50
CM0030952;Em_Risco;13286.28;Medio;14.2;5;Reativacao_Urgente;632.6800000000001;105.44666666666667;6;19;0;2;3;2;232;SP;18-25;Masculino;Brincos;E-commerce;Datas_Comemorativas;2025-05-07;2025-05-07;21;6;ALIANCA ACO;6;1;0.2;19;6;632.6800000000001;60.0;63.268;3.5;26572.56;Casado;5;0.0;500.0;2.0;32.1;3.7;0.7;0.7;30
CM0017905;Em_Risco;6796.86;Medio;14.1;5;Reativacao_Urgente;323.65999999999997;53.94333333333333;6;19;0;2;3;1;231;MG;18-25;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-05;2025-05-07;8;5;ALIANCA ACO;6;3;0.5;19;6;323.65999999999997;60.0;32.36599999999999;3.5;13593.72;Casado;5;0.0;339.84;2.0;32.1;3.7;0.4;0.4;30
CM0060090;Perdidos;6311.55;Medio;13.7;5;Win_Back_Campaign;300.55;75.1375;4;19;0;2;2;1;221;RJ;26-35;Feminino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-07;2025-05-07;6;4;ALIANCA PRATA;4;1;0.2;19;4;300.55;40.0;45.0825;3.5;12623.1;Casado;5;0.0;315.58;1.5;32.1;2.5;0.3;0.3;50
CM0057684;Perdidos;-9134.37;;13.6;5;Win_Back_Campaign;-434.96999999999997;-108.74249999999999;4;19;0;2;2;1;221;MG;26-35;Feminino;Pulseiras;Presencial;Datas_Comemorativas;2025-05-07;2025-05-07;-28;4;ALIANCA ACO;4;1;0.2;19;4;-434.96999999999997;40.0;-65.24549999999999;3.5;-18268.74;Solteiro;5;0.0;-456.72;1.5;32.1;2.5;0.0;0.0;50
CM0005726;Perdidos;2817.99;Baixo;13.4;5;Win_Back_Campaign;134.19;44.73;3;19;0;2;1;1;211;RS;26-35;Feminino;Pulseiras;E-commerce;Datas_Comemorativas;2025-05-07;2025-05-07;3;3;ALIANCA PRATA;3;1;0.3;19;3;134.19;30.0;26.837999999999997;3.5;5635.98;Casado;5;0.0;140.9;1.5;32.1;1.9;0.1;0.1;50
CM0034424;Perdidos;13438.74;Medio;13.4;5;Win_Back_Campaign;639.94;319.97;2;19;0;2;1;2;212;RS;26-35;Masculino;Brincos;E-commerce;Datas_Comemorativas;2025-05-07;2025-05-07;3;2;ALIANCA BLEND;2;1;0.5;19;2;639.94;20.0;191.982;3.5;26877.48;Casado;5;0.0;500.0;1.5;32.1;1.2;0.7;0.7;50
CM0014150;Perdidos;2187.57;Baixo;13.2;5;Win_Back_Campaign;104.17;52.085;2;19;0;2;1;1;211;MG;26-35;Feminino;Brincos;Presencial;Datas_Comemorativas;2025-05-07;2025-05-07;3;2;ALIANCA MOEDA;2;1;0.5;19;2;104.17;20.0;31.250999999999998;3.5;4375.14;Casado;5;0.0;109.38;1.5;32.1;1.2;0.1;0.1;50
